Outlet_ID,POI_ID,POI_Type,Distance_Meters,Base_Footfall,Decay_Weight,Footfall_Impact_Score
OUT_05238,POI_008829,school,761.88,1000,0.0398,39.76
OUT_05238,POI_022734,industrial,740.39,1000,0.0476,47.57
OUT_05238,POI_022735,place_of_worship,726.27,300,0.0534,16.01
OUT_05238,POI_022736,clinic,652.95,200,0.0936,18.72
OUT_05238,POI_022737,industrial,605.38,1000,0.1305,130.55
OUT_05238,POI_022738,school,509.42,1000,0.2365,236.52
OUT_05238,POI_022746,industrial,920.69,1000,0.009,9.01
OUT_05238,POI_023928,industrial,766.24,1000,0.0383,38.32
OUT_05239,POI_000229,bus_stop,825.63,150,0.0227,3.4
OUT_05239,POI_000231,bus_stop,172.65,150,0.8474,127.11
OUT_05239,POI_000232,bus_stop,900.24,150,0.0111,1.66
OUT_05239,POI_004669,bus_stop,455.77,150,0.3154,47.31
OUT_05239,POI_004670,bus_stop,680.08,150,0.0766,11.49
OUT_05239,POI_005132,bus_stop,27.5,150,0.9958,149.37
OUT_05239,POI_005154,bus_stop,725.51,150,0.0537,8.06
OUT_05239,POI_005883,bus_stop,489.79,150,0.2638,39.56
OUT_05239,POI_006776,hotel,466.04,100,0.2992,29.92
OUT_05239,POI_013974,bus_stop,256.74,150,0.6934,104.01
OUT_05239,POI_017262,school,688.82,1000,0.0717,71.65
OUT_05239,POI_017266,school,596.99,1000,0.1381,138.08
OUT_05239,POI_017267,school,628.81,1000,0.1112,111.17
OUT_05239,POI_017417,clinic,812.96,200,0.0254,5.09
OUT_05239,POI_017418,school,809.37,1000,0.0263,26.27
OUT_05239,POI_017966,school,677.24,1000,0.0782,78.23
OUT_05239,POI_018004,place_of_worship,514.93,300,0.2292,68.77
OUT_05239,POI_018005,place_of_worship,951.91,300,0.0065,1.95
OUT_05239,POI_018364,school,610.69,1000,0.1259,125.94
OUT_05240,POI_006465,place_of_worship,836.79,300,0.0204,6.13
OUT_05240,POI_018540,school,803.88,1000,0.0276,27.6
OUT_05240,POI_018541,industrial,562.81,1000,0.1721,172.09
OUT_05240,POI_018542,school,862,1000,0.0161,16.11
OUT_05243,POI_000189,bus_stop,764.74,150,0.0388,5.82
OUT_05243,POI_003131,bus_stop,923.38,150,0.0088,1.32
OUT_05243,POI_003132,bus_stop,797.7,150,0.0292,4.37
OUT_05243,POI_003133,bus_stop,902.65,150,0.0108,1.62
OUT_05243,POI_006852,bus_stop,988.67,150,0.0044,0.66
OUT_05243,POI_014210,bus_stop,269.32,150,0.6683,100.25
OUT_05243,POI_014211,bus_stop,490.69,150,0.2625,39.37
OUT_05243,POI_015749,place_of_worship,650.8,300,0.0951,28.52
OUT_05245,POI_000156,school,263.53,1000,0.6799,679.9
OUT_05245,POI_000378,bus_stop,158.88,150,0.8692,130.37
OUT_05245,POI_000379,bus_stop,542.77,150,0.1946,29.19
OUT_05245,POI_000380,bus_stop,473.9,150,0.2872,43.08
OUT_05245,POI_000383,place_of_worship,589.28,300,0.1453,43.58
OUT_05245,POI_000384,bus_stop,122.42,150,0.9201,138.02
OUT_05245,POI_000388,place_of_worship,464.54,300,0.3015,90.46
OUT_05245,POI_006278,bus_stop,967.89,150,0.0055,0.82
OUT_05245,POI_006279,bus_stop,909.85,150,0.0101,1.51
OUT_05245,POI_006281,bus_stop,730.88,150,0.0514,7.71
OUT_05245,POI_006282,bus_stop,677.58,150,0.078,11.7
OUT_05245,POI_006285,bus_stop,552.08,150,0.1839,27.59
OUT_05245,POI_006286,bus_stop,579.19,150,0.1551,23.27
OUT_05245,POI_006287,bus_stop,781.15,150,0.0337,5.06
OUT_05245,POI_006288,bus_stop,815.85,150,0.0248,3.72
OUT_05245,POI_006289,bus_stop,903.99,150,0.0107,1.6
OUT_05245,POI_006299,bus_stop,158.84,150,0.8692,130.38
OUT_05245,POI_006300,bus_stop,290.24,150,0.6263,93.94
OUT_05245,POI_006439,bus_stop,518.14,150,0.225,33.76
OUT_05245,POI_006440,bus_stop,476.96,150,0.2826,42.38
OUT_05245,POI_008911,place_of_worship,332.74,300,0.5406,162.18
OUT_05245,POI_016435,bus_station,234,10000,0.7377,7377.22
OUT_05245,POI_016880,place_of_worship,522.44,300,0.2195,65.85
OUT_05245,POI_016926,bus_station,154.98,10000,0.8751,8750.82
OUT_05245,POI_017097,marketplace,250.72,3000,0.7052,2115.69
OUT_05245,POI_017126,industrial,516.34,1000,0.2274,227.37
OUT_05245,POI_017881,school,457.82,1000,0.3121,312.1
OUT_05245,POI_018080,hospital,956.02,5000,0.0062,31.17
OUT_05245,POI_018170,place_of_worship,928.13,300,0.0083,2.5
OUT_05245,POI_018171,place_of_worship,919.31,300,0.0091,2.74
OUT_05245,POI_018172,place_of_worship,942.99,300,0.0072,2.15
OUT_05245,POI_018173,place_of_worship,943.1,300,0.0071,2.14
OUT_05245,POI_018195,place_of_worship,937.58,300,0.0076,2.27
OUT_05245,POI_020484,school,396.5,1000,0.4175,417.53
OUT_05246,POI_000231,bus_stop,699.24,150,0.0661,9.92
OUT_05246,POI_000232,bus_stop,743.65,150,0.0463,6.95
OUT_05246,POI_004669,bus_stop,634.13,150,0.1071,16.06
OUT_05246,POI_004670,bus_stop,704.65,150,0.0634,9.51
OUT_05246,POI_005132,bus_stop,790.62,150,0.031,4.66
OUT_05246,POI_005292,bus_stop,752.55,150,0.043,6.45
OUT_05246,POI_005298,bus_stop,902.42,150,0.0108,1.63
OUT_05246,POI_006776,hotel,341.23,100,0.5237,52.37
OUT_05246,POI_007716,bus_stop,897.26,150,0.0114,1.71
OUT_05246,POI_016742,industrial,862.77,1000,0.016,16
OUT_05246,POI_017246,school,808.12,1000,0.0266,26.57
OUT_05246,POI_017247,school,812.35,1000,0.0256,25.57
OUT_05246,POI_017262,school,746.62,1000,0.0452,45.19
OUT_05246,POI_017266,school,643.99,1000,0.0999,99.86
OUT_05246,POI_017267,school,650.36,1000,0.0954,95.39
OUT_05246,POI_017417,clinic,856.4,200,0.017,3.4
OUT_05246,POI_017734,school,832.04,1000,0.0214,21.36
OUT_05246,POI_018331,place_of_worship,388.17,300,0.433,129.89
OUT_05246,POI_018364,school,642.47,1000,0.1009,100.95
OUT_05248,POI_000045,hospital,503.08,5000,0.2451,1225.54
OUT_05248,POI_000177,school,578.62,1000,0.1557,155.68
OUT_05248,POI_000208,school,913.65,1000,0.0097,9.68
OUT_05248,POI_000234,school,168.8,1000,0.8536,853.6
OUT_05248,POI_000243,school,942.43,1000,0.0072,7.2
OUT_05248,POI_000352,school,610.85,1000,0.1258,125.81
OUT_05248,POI_000676,hospital,752.95,5000,0.0429,214.34
OUT_05248,POI_000896,place_of_worship,892.64,300,0.012,3.59
OUT_05248,POI_001278,school,934.79,1000,0.0078,7.79
OUT_05248,POI_001664,marketplace,640.1,3000,0.1027,308
OUT_05248,POI_002202,school,571.53,1000,0.1629,162.89
OUT_05248,POI_002240,school,633.67,1000,0.1074,107.44
OUT_05248,POI_004938,school,755.08,1000,0.0421,42.11
OUT_05248,POI_004969,school,618.75,1000,0.1192,119.2
OUT_05248,POI_005244,bus_stop,732.03,150,0.0509,7.64
OUT_05248,POI_006972,hotel,305.31,100,0.5958,59.58
OUT_05248,POI_007142,school,709.79,1000,0.0609,60.88
OUT_05248,POI_007604,hospital,970.72,5000,0.0053,26.63
OUT_05248,POI_008238,hotel,942.3,100,0.0072,0.72
OUT_05248,POI_009590,hotel,936.13,100,0.0077,0.77
OUT_05248,POI_009909,university,149.92,4000,0.8826,3530.46
OUT_05248,POI_009910,university,421.19,4000,0.3732,1492.91
OUT_05248,POI_010229,hotel,782.18,100,0.0334,3.34
OUT_05248,POI_010378,hotel,857.22,100,0.0169,1.69
OUT_05248,POI_010620,hotel,999.87,100,0.0039,0.39
OUT_05248,POI_010640,guest_house,939.86,50,0.0074,0.37
OUT_05248,POI_011491,bus_stop,787.93,150,0.0318,4.77
OUT_05248,POI_011830,marketplace,643.84,3000,0.1,299.9
OUT_05248,POI_011847,school,756.54,1000,0.0416,41.6
OUT_05248,POI_013773,bus_stop,986.38,150,0.0045,0.67
OUT_05248,POI_013774,bus_stop,441.89,150,0.338,50.69
OUT_05248,POI_013775,bus_stop,315.19,150,0.5759,86.38
OUT_05248,POI_013776,bus_stop,77.3,150,0.9674,145.1
OUT_05248,POI_013777,bus_stop,167.91,150,0.855,128.25
OUT_05248,POI_013778,bus_stop,634.51,150,0.1068,16.02
OUT_05248,POI_013779,bus_stop,634.19,150,0.1071,16.06
OUT_05248,POI_013781,bus_stop,975.61,150,0.0051,0.76
OUT_05248,POI_013838,bus_stop,590.21,150,0.1444,21.66
OUT_05248,POI_013839,bus_stop,523.91,150,0.2176,32.65
OUT_05248,POI_013840,bus_stop,773.01,150,0.0362,5.42
OUT_05248,POI_015131,college,794.6,2000,0.03,59.93
OUT_05248,POI_015420,guest_house,992.64,50,0.0042,0.21
OUT_05248,POI_015508,attraction,732.7,100,0.0507,5.07
OUT_05248,POI_015948,university,354.19,4000,0.4981,1992.43
OUT_05248,POI_015985,college,703.07,2000,0.0642,128.35
OUT_05248,POI_015986,college,726.83,2000,0.0531,106.27
OUT_05248,POI_015987,college,786.07,2000,0.0323,64.59
OUT_05248,POI_015988,college,757.72,2000,0.0412,82.37
OUT_05248,POI_015989,school,825.25,1000,0.0227,22.74
OUT_05248,POI_015990,school,858.04,1000,0.0167,16.74
OUT_05248,POI_015991,school,794.53,1000,0.03,29.98
OUT_05248,POI_015992,college,840.96,2000,0.0197,39.33
OUT_05248,POI_015999,school,831.89,1000,0.0214,21.39
OUT_05248,POI_016054,university,646.13,4000,0.0983,393.35
OUT_05248,POI_016286,place_of_worship,911.3,300,0.0099,2.97
OUT_05248,POI_016326,clinic,549.62,200,0.1867,37.34
OUT_05248,POI_016395,school,377.78,1000,0.4525,452.54
OUT_05248,POI_016436,apartments,781.59,500,0.0336,16.79
OUT_05248,POI_016437,apartments,800.12,500,0.0285,14.27
OUT_05248,POI_016438,apartments,813.01,500,0.0254,12.71
OUT_05248,POI_016439,apartments,700.53,500,0.0655,32.73
OUT_05248,POI_016440,apartments,710.74,500,0.0604,30.21
OUT_05248,POI_016441,apartments,745.07,500,0.0458,22.89
OUT_05248,POI_016442,apartments,685.33,500,0.0736,36.79
OUT_05248,POI_016443,apartments,693.01,500,0.0694,34.69
OUT_05248,POI_016444,apartments,709.58,500,0.061,30.49
OUT_05248,POI_016445,apartments,738.63,500,0.0483,24.13
OUT_05248,POI_016446,apartments,732.79,500,0.0506,25.31
OUT_05248,POI_016447,apartments,766.36,500,0.0383,19.14
OUT_05248,POI_016448,apartments,795.62,500,0.0297,14.85
OUT_05248,POI_016449,apartments,823.59,500,0.0231,11.54
OUT_05248,POI_017125,place_of_worship,867.78,300,0.0152,4.57
OUT_05248,POI_017913,university,428.57,4000,0.3604,1441.8
OUT_05248,POI_018016,apartments,994.9,500,0.0041,2.05
OUT_05248,POI_018568,place_of_worship,304.99,300,0.5964,178.93
OUT_05248,POI_020382,hospital,489.94,5000,0.2635,1317.68
OUT_05248,POI_020693,university,687.1,4000,0.0726,290.4
OUT_05248,POI_021858,attraction,477.24,100,0.2822,28.22
OUT_05248,POI_022171,apartments,932.8,500,0.008,3.98
OUT_05248,POI_023631,school,779.66,1000,0.0341,34.15
OUT_05248,POI_023632,school,408.58,1000,0.3956,395.57
OUT_05249,POI_018319,place_of_worship,654.8,300,0.0924,27.71
OUT_05250,POI_000069,station,951.8,25000,0.0065,163
OUT_05250,POI_000162,school,862.44,1000,0.016,16.05
OUT_05250,POI_000915,school,684.12,1000,0.0743,74.26
OUT_05250,POI_000916,place_of_worship,724.61,300,0.0541,16.23
OUT_05250,POI_000917,place_of_worship,750.08,300,0.0439,13.17
OUT_05250,POI_005129,place_of_worship,297.51,300,0.6116,183.47
OUT_05250,POI_005173,hospital,770.76,5000,0.0369,184.34
OUT_05250,POI_009147,place_of_worship,787.41,300,0.0319,9.58
OUT_05250,POI_013956,bus_stop,703.38,150,0.064,9.6
OUT_05250,POI_013957,bus_stop,569.26,150,0.1652,24.79
OUT_05250,POI_013958,bus_stop,561.93,150,0.173,25.95
OUT_05250,POI_013959,bus_stop,605.14,150,0.1308,19.61
OUT_05250,POI_013960,bus_stop,894.4,150,0.0117,1.76
OUT_05250,POI_020078,hospital,932.71,5000,0.008,39.81
OUT_05252,POI_001299,school,743.8,1000,0.0463,46.26
OUT_05252,POI_001337,hotel,340,100,0.5261,52.61
OUT_05253,POI_002578,school,604.69,1000,0.1312,131.15
OUT_05253,POI_006475,place_of_worship,653.02,300,0.0936,28.07
OUT_05253,POI_006476,school,402.23,1000,0.4071,407.05
OUT_05253,POI_006477,school,311.72,1000,0.5829,582.85
OUT_05253,POI_006478,school,340.83,1000,0.5245,524.47
OUT_05253,POI_006479,college,580.68,2000,0.1536,307.24
OUT_05253,POI_006512,school,509.77,1000,0.2361,236.05
OUT_05253,POI_016594,school,713.69,1000,0.059,59.03
OUT_05253,POI_016720,school,606.05,1000,0.13,129.95
OUT_05253,POI_016721,school,661.36,1000,0.088,88.04
OUT_05253,POI_016724,school,567.24,1000,0.1674,167.37
OUT_05253,POI_016725,school,609.88,1000,0.1266,126.64
OUT_05253,POI_016732,school,316.63,1000,0.5729,572.94
OUT_05253,POI_016798,school,389.44,1000,0.4306,430.59
OUT_05253,POI_017012,school,705.55,1000,0.0629,62.94
OUT_05253,POI_017200,school,818.02,1000,0.0243,24.29
OUT_05253,POI_017217,clinic,663.11,200,0.0869,17.38
OUT_05253,POI_017218,school,416.28,1000,0.3819,381.86
OUT_05253,POI_017253,school,741.03,1000,0.0473,47.32
OUT_05253,POI_017254,school,258.08,1000,0.6907,690.71
OUT_05253,POI_017255,place_of_worship,668.21,300,0.0837,25.11
OUT_05253,POI_017256,school,292.63,1000,0.6214,621.42
OUT_05253,POI_017257,school,336.27,1000,0.5335,533.54
OUT_05253,POI_017258,place_of_worship,172.88,300,0.847,254.1
OUT_05253,POI_017268,school,693.27,1000,0.0692,69.24
OUT_05253,POI_017269,school,592.96,1000,0.1418,141.8
OUT_05253,POI_017270,school,581.94,1000,0.1524,152.38
OUT_05253,POI_017271,school,591.12,1000,0.1435,143.52
OUT_05253,POI_017288,school,820.4,1000,0.0238,23.77
OUT_05253,POI_017289,school,803.01,1000,0.0278,27.81
OUT_05253,POI_017294,place_of_worship,649.86,300,0.0957,28.72
OUT_05253,POI_017300,school,305.32,1000,0.5958,595.77
OUT_05253,POI_017301,school,340.71,1000,0.5247,524.72
OUT_05253,POI_017519,school,551.21,1000,0.1849,184.9
OUT_05253,POI_017530,place_of_worship,947.77,300,0.0068,2.04
OUT_05253,POI_017551,place_of_worship,673.07,300,0.0807,24.21
OUT_05253,POI_017595,place_of_worship,174.75,300,0.844,253.19
OUT_05253,POI_017657,school,678.28,1000,0.0776,77.62
OUT_05253,POI_017658,school,629.79,1000,0.1104,110.41
OUT_05253,POI_017659,school,634.96,1000,0.1065,106.48
OUT_05253,POI_017660,school,626.23,1000,0.1132,113.19
OUT_05253,POI_017661,school,610.18,1000,0.1264,126.38
OUT_05253,POI_017662,school,651.23,1000,0.0948,94.79
OUT_05253,POI_017692,school,484.59,1000,0.2713,271.28
OUT_05253,POI_017693,school,509.41,1000,0.2365,236.53
OUT_05253,POI_017694,school,535.3,1000,0.2035,203.54
OUT_05253,POI_017695,school,566.5,1000,0.1681,168.15
OUT_05253,POI_017696,school,571.43,1000,0.163,162.99
OUT_05253,POI_017697,school,553.88,1000,0.1819,181.89
OUT_05253,POI_017698,school,542.66,1000,0.1948,194.76
OUT_05253,POI_017699,school,538.28,1000,0.1999,199.95
OUT_05253,POI_017847,place_of_worship,973.59,300,0.0052,1.55
OUT_05253,POI_018159,school,312.94,1000,0.5804,580.39
OUT_05253,POI_018160,school,330.79,1000,0.5445,544.5
OUT_05253,POI_018161,school,626.15,1000,0.1133,113.26
OUT_05253,POI_018162,place_of_worship,690.36,300,0.0708,21.24
OUT_05253,POI_018176,school,297.09,1000,0.6124,612.42
OUT_05254,POI_004316,place_of_worship,840.84,300,0.0197,5.91
OUT_05254,POI_022332,place_of_worship,657.1,300,0.0908,27.25
OUT_05255,POI_002862,station,925.71,25000,0.0086,213.97
OUT_05255,POI_008994,place_of_worship,757.64,300,0.0412,12.36
OUT_05255,POI_022155,school,914.83,1000,0.0096,9.57
OUT_05256,POI_000232,bus_stop,872.49,150,0.0146,2.18
OUT_05256,POI_005033,hotel,532.79,100,0.2066,20.66
OUT_05256,POI_005292,bus_stop,554.72,150,0.181,27.14
OUT_05256,POI_005298,bus_stop,284.85,150,0.6371,95.57
OUT_05256,POI_007716,bus_stop,290.84,150,0.625,93.76
OUT_05256,POI_011892,place_of_worship,553.38,300,0.1825,54.74
OUT_05256,POI_016588,industrial,942.81,1000,0.0072,7.17
OUT_05256,POI_016741,school,920.3,1000,0.009,9.05
OUT_05256,POI_016742,industrial,843.59,1000,0.0192,19.19
OUT_05256,POI_017093,place_of_worship,597.58,300,0.1375,41.26
OUT_05256,POI_017246,school,303.01,1000,0.6004,600.45
OUT_05256,POI_017247,school,293.14,1000,0.6204,620.4
OUT_05256,POI_017259,school,901.47,1000,0.0109,10.95
OUT_05256,POI_017261,school,924.95,1000,0.0086,8.63
OUT_05256,POI_017603,school,712.52,1000,0.0596,59.58
OUT_05257,POI_016780,industrial,777.4,1000,0.0348,34.82
OUT_05258,POI_000170,hospital,960.24,5000,0.006,29.8
OUT_05258,POI_000279,place_of_worship,802.17,300,0.028,8.41
OUT_05258,POI_000837,place_of_worship,497.31,300,0.2531,75.93
OUT_05258,POI_000839,bus_stop,694.53,150,0.0686,10.29
OUT_05258,POI_000868,place_of_worship,902.51,300,0.0108,3.25
OUT_05258,POI_000869,school,568.78,1000,0.1657,165.75
OUT_05258,POI_000946,place_of_worship,397.94,300,0.4149,124.47
OUT_05258,POI_001277,place_of_worship,747.25,300,0.045,13.49
OUT_05258,POI_009200,attraction,980.35,100,0.0048,0.48
OUT_05258,POI_010673,college,832.77,2000,0.0212,42.44
OUT_05258,POI_012319,bus_stop,858.71,150,0.0166,2.49
OUT_05258,POI_012320,bus_stop,212.73,150,0.7777,116.66
OUT_05258,POI_012326,bus_stop,583.14,150,0.1512,22.68
OUT_05258,POI_012327,bus_stop,260.82,150,0.6853,102.79
OUT_05258,POI_012375,bus_stop,200.81,150,0.7993,119.9
OUT_05258,POI_012376,bus_stop,209.57,150,0.7835,117.52
OUT_05258,POI_012377,bus_stop,580.24,150,0.1541,23.11
OUT_05258,POI_012378,bus_stop,856.75,150,0.0169,2.54
OUT_05258,POI_012394,hospital,952.19,5000,0.0065,32.46
OUT_05258,POI_013728,bus_stop,205.11,150,0.7916,118.74
OUT_05258,POI_013729,bus_stop,253.77,150,0.6992,104.88
OUT_05258,POI_013731,bus_stop,492.31,150,0.2601,39.02
OUT_05258,POI_013733,bus_stop,845.36,150,0.0189,2.83
OUT_05258,POI_016927,bus_station,410.13,10000,0.3928,3927.86
OUT_05258,POI_020450,place_of_worship,505.48,300,0.2418,72.55
OUT_05258,POI_020451,place_of_worship,540.69,300,0.1971,59.12
OUT_05258,POI_021451,apartments,387.74,500,0.4338,216.89
OUT_05258,POI_021452,apartments,303.68,500,0.5991,299.55
OUT_05258,POI_021744,college,176.28,2000,0.8414,1682.88
OUT_05258,POI_022243,school,821.74,1000,0.0235,23.48
OUT_05258,POI_023079,place_of_worship,560.22,300,0.1749,52.47
OUT_05258,POI_023910,industrial,948.08,1000,0.0068,6.78
OUT_05258,POI_023914,industrial,986.23,1000,0.0045,4.5
OUT_05258,POI_025761,apartments,994.36,500,0.0041,2.06
OUT_05260,POI_013575,place_of_worship,465.72,300,0.2997,89.91
OUT_05262,POI_018552,place_of_worship,734.64,300,0.0499,14.96
OUT_05263,POI_002147,bus_station,962.73,10000,0.0058,58.04
OUT_05263,POI_017425,place_of_worship,892.83,300,0.0119,3.58
OUT_05263,POI_017435,school,998.58,1000,0.0039,3.93
OUT_05263,POI_017929,place_of_worship,432.12,300,0.3544,106.32
OUT_05263,POI_017950,industrial,526.16,1000,0.2148,214.81
OUT_05263,POI_018189,place_of_worship,441.33,300,0.3389,101.67
OUT_05263,POI_018202,hotel,844.2,100,0.0191,1.91
OUT_05263,POI_018203,place_of_worship,903.67,300,0.0107,3.21
OUT_05266,POI_016777,industrial,887.29,1000,0.0126,12.6
OUT_05266,POI_016779,place_of_worship,660.39,300,0.0887,26.6
OUT_05266,POI_016833,place_of_worship,311.57,300,0.5831,174.94
OUT_05267,POI_000055,place_of_worship,403.41,300,0.4049,121.47
OUT_05269,POI_000635,hotel,485.25,100,0.2703,27.03
OUT_05269,POI_000637,school,641.69,1000,0.1015,101.51
OUT_05269,POI_000638,place_of_worship,606.6,300,0.1295,38.84
OUT_05269,POI_003888,hotel,962.84,100,0.0058,0.58
OUT_05269,POI_010885,place_of_worship,862.21,300,0.0161,4.82
OUT_05269,POI_010886,place_of_worship,636.16,300,0.1056,31.67
OUT_05269,POI_010887,hotel,937.48,100,0.0076,0.76
OUT_05269,POI_021665,industrial,562.44,1000,0.1725,172.48
OUT_05269,POI_021732,apartments,997.37,500,0.004,1.99
OUT_05269,POI_021929,industrial,340.36,1000,0.5254,525.41
OUT_05269,POI_022105,industrial,928.28,1000,0.0083,8.34
OUT_05269,POI_023708,industrial,970.29,1000,0.0054,5.35
OUT_05270,POI_000288,bus_stop,947.89,150,0.0068,1.02
OUT_05270,POI_000389,bus_stop,875.08,150,0.0142,2.13
OUT_05270,POI_000390,bus_stop,825.35,150,0.0227,3.41
OUT_05270,POI_000394,bus_stop,926.2,150,0.0085,1.28
OUT_05270,POI_000395,bus_stop,959.59,150,0.006,0.9
OUT_05270,POI_000396,bus_stop,927.3,150,0.0084,1.26
OUT_05270,POI_000432,bus_stop,611.83,150,0.125,18.75
OUT_05270,POI_000487,bus_stop,614.41,150,0.1228,18.42
OUT_05270,POI_001282,place_of_worship,216.8,300,0.7702,231.06
OUT_05270,POI_001283,place_of_worship,237.01,300,0.7319,219.58
OUT_05270,POI_001284,place_of_worship,324.83,300,0.5564,166.93
OUT_05270,POI_003056,place_of_worship,966.71,300,0.0056,1.67
OUT_05270,POI_003848,place_of_worship,439.69,300,0.3416,102.49
OUT_05270,POI_004944,school,709.76,1000,0.0609,60.89
OUT_05270,POI_007389,clinic,686.56,200,0.0729,14.58
OUT_05270,POI_007732,bus_stop,840.55,150,0.0197,2.96
OUT_05270,POI_008651,bus_stop,809.02,150,0.0264,3.95
OUT_05270,POI_008825,museum,702.72,100,0.0643,6.43
OUT_05270,POI_010901,hotel,991.86,100,0.0042,0.42
OUT_05270,POI_010902,place_of_worship,759.09,300,0.0407,12.21
OUT_05270,POI_010903,bus_stop,804.86,150,0.0274,4.1
OUT_05270,POI_010904,bus_stop,639.35,150,0.1032,15.48
OUT_05270,POI_010905,guest_house,736.34,50,0.0492,2.46
OUT_05270,POI_010906,bus_stop,611.06,150,0.1256,18.84
OUT_05270,POI_010907,place_of_worship,260.95,300,0.685,205.51
OUT_05270,POI_010908,school,247.46,1000,0.7116,711.63
OUT_05270,POI_010909,school,237.66,1000,0.7307,730.67
OUT_05270,POI_010910,place_of_worship,546.62,300,0.1902,57.05
OUT_05270,POI_010911,bus_stop,663.55,150,0.0866,12.99
OUT_05270,POI_010912,bus_stop,642.1,150,0.1012,15.18
OUT_05270,POI_010913,bus_stop,791.87,150,0.0307,4.6
OUT_05270,POI_010914,bus_stop,801.52,150,0.0282,4.23
OUT_05270,POI_010915,bus_stop,793.94,150,0.0301,4.52
OUT_05270,POI_010916,place_of_worship,852.59,300,0.0176,5.29
OUT_05270,POI_010917,bus_stop,894.31,150,0.0118,1.76
OUT_05270,POI_010918,bus_stop,911.03,150,0.0099,1.49
OUT_05270,POI_010919,place_of_worship,958.14,300,0.0061,1.83
OUT_05270,POI_011224,place_of_worship,925.31,300,0.0086,2.58
OUT_05270,POI_023486,industrial,852.9,1000,0.0176,17.57
OUT_05270,POI_023487,place_of_worship,984.09,300,0.0046,1.38
OUT_05270,POI_025829,marketplace,899.78,3000,0.0111,33.4
OUT_05270,POI_026013,place_of_worship,144.43,300,0.8906,267.17
OUT_05271,POI_009300,hotel,770.14,100,0.0371,3.71
OUT_05271,POI_016897,place_of_worship,893.15,300,0.0119,3.57
OUT_05271,POI_017864,place_of_worship,949,300,0.0067,2.01
OUT_05271,POI_017892,place_of_worship,676.64,300,0.0786,23.58
OUT_05274,POI_000213,school,599.98,1000,0.1354,135.35
OUT_05274,POI_002908,hotel,488.92,100,0.265,26.5
OUT_05274,POI_002909,hotel,970.6,100,0.0053,0.53
OUT_05277,POI_004315,place_of_worship,329.42,300,0.5472,164.17
OUT_05277,POI_010352,bus_station,811.97,10000,0.0257,256.62
OUT_05277,POI_022424,place_of_worship,509.29,300,0.2367,71.01
OUT_05277,POI_023774,industrial,543.94,1000,0.1933,193.26
OUT_05279,POI_010709,place_of_worship,207.79,300,0.7867,236.02
